site,species,diam,live,basal.area
1,Eucalyptus.melanophloia,1,0,0.7854
1,Eucalyptus.melanophloia,1,0,0.7854
1,Eucalyptus.melanophloia,1,0,0.7854
1,Eucalyptus.melanophloia,1,0,0.7854
1,Eucalyptus.melanophloia,1,0,0.7854
1,Eucalyptus.melanophloia,1.41,0,1.5708
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,2,1,3.1416
1,Eucalyptus.melanophloia,2,1,3.1416
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,2,0,3.1416
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3,0,7.0686
1,Eucalyptus.melanophloia,3.16,0,7.854
1,Eucalyptus.melanophloia,3.61,1,10.2102
1,Eucalyptus.melanophloia,3.61,0,10.2102
1,Eucalyptus.melanophloia,3.61,0,10.2102
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,1,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4,0,12.5664
1,Eucalyptus.melanophloia,4.47,0,15.708
1,Eucalyptus.melanophloia,4.69,0,17.2788
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5,0,19.635
1,Eucalyptus.melanophloia,5.1,0,20.4204
1,Eucalyptus.melanophloia,5.39,0,22.7765
1,Eucalyptus.melanophloia,5.66,0,25.1327
1,Eucalyptus.melanophloia,5.66,0,25.1327
1,Eucalyptus.melanophloia,5.66,0,25.1327
1,Eucalyptus.melanophloia,5.83,1,26.7035
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,1,28.2743
1,Eucalyptus.melanophloia,6,1,28.2743
1,Eucalyptus.melanophloia,6,1,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,1,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,1,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6,0,28.2743
1,Eucalyptus.melanophloia,6.32,0,31.4159
1,Eucalyptus.melanophloia,6.4,0,32.2013
1,Eucalyptus.melanophloia,6.4,0,32.2013
1,Eucalyptus.melanophloia,6.71,0,35.3429
1,Eucalyptus.melanophloia,6.71,0,35.3429
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,1,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,1,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7,0,38.4845
1,Eucalyptus.melanophloia,7.07,0,39.2699
1,Eucalyptus.melanophloia,7.07,0,39.2699
1,Eucalyptus.melanophloia,7.07,0,39.2699
1,Eucalyptus.melanophloia,7.07,0,39.2699
1,Eucalyptus.melanophloia,7.21,0,40.8407
1,Eucalyptus.melanophloia,7.21,0,40.8407
1,Eucalyptus.melanophloia,7.81,0,47.9093
1,Eucalyptus.melanophloia,7.81,0,47.9093
1,Eucalyptus.melanophloia,7.81,0,47.9093
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,1,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,1,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,1,50.2655
1,Eucalyptus.melanophloia,8,1,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,1,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8,0,50.2655
1,Eucalyptus.melanophloia,8.06,0,51.0509
1,Eucalyptus.melanophloia,8.12,0,51.8363
1,Eucalyptus.melanophloia,8.25,0,53.4071
1,Eucalyptus.melanophloia,8.49,0,56.5487
1,Eucalyptus.melanophloia,8.49,0,56.5487
1,Eucalyptus.melanophloia,8.49,0,56.5487
1,Eucalyptus.melanophloia,8.49,0,56.5487
1,Eucalyptus.melanophloia,8.54,0,57.3341
1,Eucalyptus.melanophloia,8.6,0,58.1195
1,Eucalyptus.melanophloia,8.6,0,58.1195
1,Eucalyptus.melanophloia,8.6,0,58.1195
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,1,63.6173
1,Eucalyptus.melanophloia,9,1,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,1,63.6173
1,Eucalyptus.melanophloia,9,1,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,1,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,1,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9,0,63.6173
1,Eucalyptus.melanophloia,9.22,0,66.7588
1,Eucalyptus.melanophloia,9.22,0,66.7588
1,Eucalyptus.melanophloia,9.22,0,66.7588
1,Eucalyptus.melanophloia,9.22,0,66.7588
1,Eucalyptus.melanophloia,9.27,0,67.5442
1,Eucalyptus.melanophloia,9.27,0,67.5442
1,Eucalyptus.melanophloia,9.43,0,69.9004
1,Eucalyptus.melanophloia,9.49,1,70.6858
1,Eucalyptus.melanophloia,9.49,0,70.6858
1,Eucalyptus.melanophloia,9.49,0,70.6858
1,Eucalyptus.melanophloia,9.9,0,76.969
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,1,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,1,78.5398
1,Eucalyptus.melanophloia,10,1,78.5398
1,Eucalyptus.melanophloia,10,1,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,1,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10,0,78.5398
1,Eucalyptus.melanophloia,10.3,0,83.2522
1,Eucalyptus.melanophloia,10.3,0,83.2522
1,Eucalyptus.melanophloia,10.5,1,86.5901
1,Eucalyptus.melanophloia,10.54,0,87.1792
1,Eucalyptus.melanophloia,10.63,0,88.75
1,Eucalyptus.melanophloia,10.77,0,91.1062
1,Eucalyptus.melanophloia,10.82,0,91.8916
1,Eucalyptus.melanophloia,11,1,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,1,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,1,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,1,95.0332
1,Eucalyptus.melanophloia,11,1,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,1,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,1,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11,0,95.0332
1,Eucalyptus.melanophloia,11.27,0,99.7456
1,Eucalyptus.melanophloia,11.31,0,100.531
1,Eucalyptus.melanophloia,11.7,0,107.5995
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,1,113.0973
1,Eucalyptus.melanophloia,12,1,113.0973
1,Eucalyptus.melanophloia,12,1,113.0973
1,Eucalyptus.melanophloia,12,1,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,1,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12,0,113.0973
1,Eucalyptus.melanophloia,12.04,0,113.8827
1,Eucalyptus.melanophloia,12.04,0,113.8827
1,Eucalyptus.melanophloia,12.08,0,114.6681
1,Eucalyptus.melanophloia,12.5,0,122.7185
